Id,Rank,Track,Artist,Streams,Week,Album_name,Explicit,Track_number_on_album,Artist_followers,Artist_genres,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Tempo,Mode,Key,Valence
https://open.spotify.com/track/4zRZAmBQP8vhNPf9i9opXt,119,8 Letters,Why Don't We,5461508,2018-09-28,8 Letters,0,1,2727053,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'teen pop']",0.649,0.607,0.478,0.0,0.0928,-5.702000000000001,0.031,88.979,0,1,0.255
https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA,69,Amigos Con Derechos,Reik,7746544,2018-11-02,Amigos Con Derechos,0,1,5688366,"['latin', 'latin arena pop', 'latin pop', 'mexican pop']",0.0481,0.6859999999999999,0.807,0.0,0.0652,-3.324,0.0613,183.97099999999998,1,1,0.63
https://open.spotify.com/track/4xkOaSrkexMciUUogZKVTS,144,'Till I Collapse,Eminem,4582126,2018-09-07,The Eminem Show,1,18,43728461,"['detroit hip hop', 'hip hop', 'rap']",0.0622,0.5479999999999999,0.847,0.0,0.0816,-3.237,0.18600000000000003,171.447,1,1,0.1
https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg,53,REMEDY,Alesso,9070487,2018-09-28,REMEDY,0,1,3601275,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'progressive electro house', 'tropical house']",0.26899999999999996,0.601,0.775,0.0,0.0883,-4.612,0.0473,119.964,1,0,0.483
https://open.spotify.com/track/17JYzDCW1UTndfURuTydF2,151,Dance To This (feat. Ariana Grande),Troye Sivan,4495851,2018-09-07,Bloom,0,6,5564682,"['australian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'viral pop']",0.00632,0.736,0.7559999999999999,0.00577,0.106,-7.099,0.047,117.016,1,11,0.7120000000000001
https://open.spotify.com/track/7d6XJZjnm7iWcKwYL9z5kC,41,Noticed,Lil Mosey,10196053,2018-10-12,Noticed,1,1,3549106,"['melodic rap', 'rap conscient', 'trap', 'vapor trap']",0.462,0.6990000000000001,0.5579999999999999,0.0,0.11599999999999999,-7.622000000000001,0.0603,79.992,1,11,0.493
https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu,68,Ya No Tiene Novio,Sebastian Yatra,7883355,2018-10-26,Ya No Tiene Novio,0,1,15179820,"['colombian pop', 'latin', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino']",0.048,0.632,0.8320000000000001,0.0,0.0705,-1.9480000000000002,0.154,182.18400000000003,0,7,0.784
https://open.spotify.com/track/2nqwxzn7svkN30dVGbXdWf,160,My Blood,Twenty One Pilots,4309737,2018-09-07,My Blood And A Few Others From Trench,0,1,20127214,"['modern rock', 'rock']",0.0563,0.7490000000000001,0.723,0.022000000000000002,0.0977,-6.609,0.0432,108.999,1,1,0.674
https://open.spotify.com/track/1cS0TgbR263ey9jn0MwD2s,166,River (feat. Ed Sheeran),Eminem,4175431,2018-09-07,Revival,1,5,43728461,"['detroit hip hop', 'hip hop', 'rap']",0.142,0.748,0.7490000000000001,0.0,0.0713,-5.916,0.516,90.09,0,8,0.659
https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp,182,Magic In The Hamptons (feat. Lil Yachty),Social House,4096102,2018-09-14,Magic In The Hamptons (feat. Lil Yachty),0,1,131694,['pop rap'],0.66,0.769,0.479,0.0,0.0914,-5.3389999999999995,0.0385,96.051,1,1,0.8029999999999999
